CHR,GeneName,TranscriptId,allhetRA,sum_homAA,homAlt_aaf,comp_het,compHet_aaf,sum_KO,inExternalDataset
11,TIRAP,ENST00000392680,629,2,3.97E-05,0,0,2,TRUE
9,TJP2,ENST00000377245,661,1,2.54E-06,0,0,1,FALSE
19,TJP3,ENST00000541714,1369,1,8.24E-05,0,0,1,TRUE
11,TKFC,ENST00000394900,1107,2,0.000110869,0,0,2,FALSE
4,TKTL2,ENST00000280605,135,0,NA,3,3.14E-06,3,FALSE
17,TLCD1,ENST00000292090,1280,1,0.000414812,0,0,1,FALSE
17,TLCD2,ENST00000330676,13996,82,0.007187754,11,1.15E-05,93,TRUE
10,TLL2,ENST00000357947,1781,1,1.02E-05,0,0,1,TRUE
15,TLN2,ENST00000561311,461,1,1.53E-06,0,0,1,TRUE
4,TLR1,ENST00000308979,1073,2,0.000283151,3,3.14E-06,5,TRUE
4,TLR10,ENST00000308973,91,0,NA,8,8.38E-06,8,FALSE
4,TLR3,ENST00000296795,479,2,3.05E-05,0,0,2,FALSE
9,TLR4,ENST00000355622,520,3,8.59E-05,0,0,3,TRUE
4,TLR6,ENST00000436693,264,2,6.86E-05,0,0,2,FALSE
3,TM4SF4,ENST00000305354,621,1,3.05E-06,0,0,1,FALSE
17,TM4SF5,ENST00000270560,738,1,1.53E-06,0,0,1,FALSE
15,TM6SF1,ENST00000322019,603,1,5.19E-05,0,0,1,FALSE
19,TM6SF2,ENST00000389363,340,1,1.02E-06,0,0,1,TRUE
12,TM7SF3,ENST00000343028,691,2,0.000123532,0,0,2,FALSE
2,TMBIM1,ENST00000258412,528,2,4.58E-06,0,0,2,FALSE
20,TMC2,ENST00000358864,12065,43,0.005662071,8,8.38E-06,51,TRUE
15,TMC3,ENST00000359440,1902,1,1.88E-05,0,0,1,TRUE
19,TMC4,ENST00000619895,839,1,1.17E-05,0,0,1,FALSE
16,TMC5,ENST00000542583,514,1,6.25E-05,0,0,1,TRUE
16,TMC7,ENST00000304381,7553,17,0.00348375,3,3.14E-06,20,TRUE
1,TMCO2,ENST00000372766,615,1,0.000157094,0,0,1,FALSE
13,TMCO3,ENST00000434316,642,1,1.22E-05,0,0,1,FALSE
1,TMCO4,ENST00000294543,5207,2,0.001594199,4,4.19E-06,6,TRUE
5,TMCO6,ENST00000394671,669,2,3.97E-05,0,0,2,FALSE
15,TMED3,ENST00000299705,8013,34,0.003647412,3,3.14E-06,37,TRUE
7,TMED4,ENST00000457408,875,3,0.000356362,0,0,3,FALSE
1,TMED5,ENST00000370282,206,2,2.69E-05,0,0,2,FALSE
17,TMEM104,ENST00000335464,1761,7,0.0007051,0,0,7,TRUE
12,TMEM116,ENST00000552374,467,1,1.02E-06,0,0,1,FALSE
12,TMEM117,ENST00000266534,208,1,2.03E-06,0,0,1,FALSE
7,TMEM120A,ENST00000493111,578,1,1.02E-06,0,0,1,TRUE
11,TMEM134,ENST00000308022,10572,31,0.005034238,0,0,31,TRUE
19,TMEM143,ENST00000293261,1234,5,0.000203848,0,0,5,TRUE
4,TMEM144,ENST00000296529,4775,7,0.002177255,0,0,7,TRUE
19,TMEM145,ENST00000301204,384,1,8.14E-06,0,0,1,FALSE
6,TMEM14B,ENST00000379542,459,6,0.000195714,0,0,6,TRUE
19,TMEM161A,ENST00000162044,611,1,6.25E-05,0,0,1,TRUE
16,TMEM170A,ENST00000561878,1173,4,0.000425492,0,0,4,FALSE
4,TMEM175,ENST00000264771,960,3,0.000364491,0,0,3,TRUE
7,TMEM176A,ENST00000004103,551,2,0.000101674,0,0,2,FALSE
2,TMEM177,ENST00000272521,19047,121,0.009755247,11,1.15E-05,132,TRUE
2,TMEM182,ENST00000412401,375,1,4.27E-05,0,0,1,TRUE
1,TMEM183A,ENST00000367242,652,1,0.000285186,0,0,1,FALSE
7,TMEM184A,ENST00000297477,693,1,5.08E-06,0,0,1,FALSE
12,TMEM19,ENST00000266673,779,1,0.000125054,0,0,1,FALSE
22,TMEM191C,ENST00000621561,522,1,5.08E-06,0,0,1,TRUE
4,TMEM192,ENST00000306480,144,1,1.02E-05,0,0,1,FALSE
3,TMEM207,ENST00000354905,478,1,0.00019521,0,0,1,TRUE
7,TMEM209,ENST00000397622,9983,40,0.004915757,5,5.24E-06,45,TRUE
3,TMEM212,ENST00000334567,1123,2,0.000243503,0,0,2,TRUE
19,TMEM221,ENST00000341130,512,1,0.00014337,0,0,1,FALSE
11,TMEM225,ENST00000375026,159,2,1.27E-05,0,0,2,FALSE
7,TMEM225B,ENST00000431679,6429,15,0.003199611,0,0,15,TRUE
20,TMEM230,ENST00000342308,180,4,2.14E-05,0,0,4,TRUE
5,TMEM232,ENST00000455884,2228,1,2.95E-05,2,2.09E-06,3,TRUE
17,TMEM235,ENST00000421688,441,2,8.34E-05,0,0,2,FALSE
20,TMEM239,ENST00000380585,161,1,1.83E-05,0,0,1,FALSE
2,TMEM247,ENST00000434431,1066,17,0.000469714,2,2.09E-06,19,TRUE
9,TMEM250,ENST00000418388,181,1,5.08E-06,0,0,1,FALSE
14,TMEM253,ENST00000418511,360,1,3.05E-06,0,0,1,FALSE
13,TMEM255B,ENST00000375353,673,1,6.61E-06,0,0,1,TRUE
10,TMEM26,ENST00000399298,200,1,3.05E-06,0,0,1,FALSE
14,TMEM260,ENST00000261556,1302,2,0.000173568,0,0,2,TRUE
16,TMEM265,ENST00000615541,758,5,0.000336056,0,0,5,FALSE
15,TMEM266,ENST00000388942,386,2,1.17E-05,0,0,2,FALSE
1,TMEM269,ENST00000536543,2118,11,0.000994842,0,0,11,TRUE
7,TMEM270,ENST00000320531,3227,21,0.001265804,6,6.28E-06,27,TRUE
3,TMEM43,ENST00000306077,909,2,0.000282648,0,0,2,TRUE
3,TMEM44,ENST00000347147,1847,2,0.000447908,0,0,2,TRUE
11,TMEM45B,ENST00000281441,981,1,1.98E-05,0,0,1,FALSE
1,TMEM52,ENST00000310991,220,3,5.08E-05,0,0,3,TRUE
1,TMEM53,ENST00000372237,83,1,2.54E-06,0,0,1,FALSE
1,TMEM54,ENST00000373463,6015,18,0.002689976,2,2.09E-06,20,TRUE
15,TMEM62,ENST00000260403,971,2,0.000199789,0,0,2,FALSE
1,TMEM63A,ENST00000366835,1657,2,0.000106753,0,0,2,FALSE
1,TMEM69,ENST00000372025,477,1,1.02E-06,0,0,1,TRUE
8,TMEM70,ENST00000312184,929,1,0.000156084,0,0,1,FALSE
8,TMEM71,ENST00000377901,1074,9,0.000294338,2,2.09E-06,11,TRUE
1,TMEM79,ENST00000405535,767,1,4.42E-05,0,0,1,FALSE
19,TMEM86B,ENST00000327042,634,2,0.00021859,0,0,2,FALSE
2,TMEM87B,ENST00000283206,775,1,4.02E-05,0,0,1,TRUE
17,TMIGD1,ENST00000328886,526,1,6.96E-05,0,0,1,FALSE
15,TMOD2,ENST00000249700,169,1,1.93E-05,0,0,1,FALSE
1,TMOD4,ENST00000295314,572,2,2.49E-05,0,0,2,TRUE
12,TMPO,ENST00000556029,90,1,1.02E-06,0,0,1,FALSE
4,TMPRSS11A,ENST00000508048,913,1,0.000144937,0,0,1,FALSE
4,TMPRSS11B,ENST00000332644,1391,8,0.000276542,0,0,8,TRUE
4,TMPRSS11D,ENST00000283916,977,2,0.000386345,0,0,2,TRUE
4,TMPRSS11E,ENST00000305363,1605,2,0.000196731,0,0,2,TRUE
12,TMPRSS12,ENST00000398458,1500,5,0.000677122,0,0,5,TRUE
11,TMPRSS13,ENST00000524993,424,2,2.54E-06,0,0,2,TRUE
21,TMPRSS15,ENST00000284885,5048,7,0.001317141,4,4.19E-06,11,TRUE
21,TMPRSS3,ENST00000644384,164349,1,0.00077119,0,0,1,TRUE
11,TMPRSS4,ENST00000437212,446149,1,2.14E-05,0,0,1,TRUE
11,TMPRSS5,ENST00000299882,1585,6,0.000246549,0,0,6,TRUE
3,TMPRSS7,ENST00000419127,9084,100,0.004087994,82,8.59E-05,182,TRUE
19,TMPRSS9,ENST00000649857,4948,14,0.001799048,2,2.09E-06,16,TRUE
12,TMTC1,ENST00000539277,4100,8,0.001588599,4,4.19E-06,12,TRUE
13,TMTC4,ENST00000342624,472,1,5.08E-06,0,0,1,FALSE
7,TMUB1,ENST00000297533,57,1,3.56E-06,0,0,1,FALSE
8,TNFRSF10A,ENST00000221132,1744,1,3.97E-05,0,0,1,TRUE
8,TNFRSF10C,ENST00000356864,10091,37,0.005061007,0,0,37,TRUE
17,TNFRSF13B,ENST00000261652,1445,1,0.000324326,0,0,1,TRUE
1,TNFRSF18,ENST00000379268,1428,1,2.14E-05,2,2.09E-06,3,FALSE
20,TNFRSF6B,ENST00000369996,1269,2,0.000563626,0,0,2,FALSE
1,TNFSF18,ENST00000404377,7135,20,0.003635223,0,0,20,TRUE
17,TNK1,ENST00000570896,128548,1,3.97E-05,0,0,1,FALSE
10,TNKS2,ENST00000371627,285,2,3.76E-05,0,0,2,FALSE
1,TNN,ENST00000239462,2150,1,9.66E-06,0,0,1,TRUE
1,TNNI3K,ENST00000326637,7113,32,0.001690258,10,1.05E-05,42,TRUE
7,TNRC18,ENST00000430969,299,1,3.56E-05,0,0,1,TRUE
16,TNRC6A,ENST00000395799,229,1,5.09E-06,0,0,1,FALSE
6,TNXB,ENST00000644971,2049,1,1.42E-05,3,3.14E-06,4,TRUE
2,TOGARAM2,ENST00000379558,13221,29,0.005790968,32,3.35E-05,61,TRUE
14,TOMM20L,ENST00000360945,7490,0,NA,5,5.24E-06,5,FALSE
8,TOP1MT,ENST00000329245,2892,5,0.000814385,4,4.19E-06,9,TRUE
22,TOP3B,ENST00000357179,309,1,4.07E-06,0,0,1,TRUE
1,TOR1AIP1,ENST00000606911,2524,24,0.001142298,0,0,24,TRUE
1,TOR3A,ENST00000367627,1854,4,0.000457005,0,0,4,TRUE
8,TOX,ENST00000361421,117,1,4.58E-05,0,0,1,FALSE
11,TP53AIP1,ENST00000531399,11243,31,0.005573529,15,1.57E-05,46,TRUE
2,TP53I3,ENST00000238721,4121,7,0.000930277,2,2.09E-06,9,TRUE
8,TP53INP1,ENST00000342697,229,2,2.59E-05,0,0,2,TRUE
16,TP53TG3D,ENST00000398664,0,1,1.02E-06,0,0,1,TRUE
11,TPCN2,ENST00000294309,834,1,2.03E-06,0,0,1,FALSE
18,TPGS2,ENST00000334295,350,1,1.07E-05,0,0,1,TRUE
11,TPH1,ENST00000250018,1312,1,0.00023391,0,0,1,TRUE
6,TPMT,ENST00000309983,1203,4,0.00039804,0,0,4,FALSE
2,TPO,ENST00000329066,1186,1,6.61E-06,0,0,1,TRUE
14,TPPP2,ENST00000321760,13934,376,0.006152079,4,4.19E-06,380,TRUE
3,TPRA1,ENST00000355552,162,1,3.05E-06,0,0,1,FALSE
1,TPRG1L,ENST00000378344,3442,6,0.001596725,0,0,6,TRUE
16,TPSD1,ENST00000211076,354959,1,0.000179955,0,0,1,TRUE
16,TPSG1,ENST00000234798,2220,2,0.000163245,7,7.33E-06,9,TRUE
13,TPTE2,ENST00000390680,3893,5,0.001628274,0,0,5,TRUE
2,TRABD2A,ENST00000409520,813,2,0.000190123,0,0,2,TRUE
1,TRAF3IP3,ENST00000367025,448,1,1.02E-06,0,0,1,TRUE
1,TRAF5,ENST00000261464,576,2,5.54E-05,0,0,2,TRUE
16,TRAF7,ENST00000326181,158,2,5.59E-06,0,0,2,FALSE
12,TRAFD1,ENST00000412615,224,1,4.58E-06,0,0,1,FALSE
2,TRAK2,ENST00000332624,1453,8,0.000477346,0,0,8,TRUE
3,TRANK1,ENST00000645898,2279,2,2.24E-05,0,0,2,TRUE
16,TRAP1,ENST00000246957,2281,9,0.000613087,0,0,9,FALSE
4,TRAPPC11,ENST00000334690,742,1,2.54E-06,0,0,1,FALSE
6,TRAPPC3L,ENST00000368602,759,3,0.000234349,0,0,3,FALSE
3,TRAT1,ENST00000295756,806,5,0.000322828,0,0,5,TRUE
6,TRDN,ENST00000334268,2388,8,0.000601009,0,0,8,TRUE
11,TREH,ENST00000264029,3483,3,0.001256662,0,0,3,TRUE
6,TREML1,ENST00000426005,525,2,0.000149455,0,0,2,FALSE
6,TREML4,ENST00000341495,422,2,0.000130646,0,0,2,FALSE
3,TREX1,ENST00000625293,412,1,5.24E-05,0,0,1,FALSE
6,TRIM15,ENST00000376694,2442,2,0.000659848,4,4.19E-06,6,TRUE
17,TRIM16,ENST00000649191,735,2,0.000135729,0,0,2,TRUE
17,TRIM16L,ENST00000395671,920,1,0.000402104,0,0,1,TRUE
11,TRIM21,ENST00000254436,533,1,2.54E-06,0,0,1,FALSE
11,TRIM22,ENST00000379965,3930,35,0.00159783,8,8.38E-06,43,TRUE
6,TRIM31,ENST00000376734,480,2,3.56E-05,4,4.19E-06,6,TRUE
11,TRIM34,ENST00000429814,667,1,1.68E-05,0,0,1,TRUE
5,TRIM36,ENST00000513154,178,2,2.03E-06,0,0,2,FALSE
6,TRIM38,ENST00000357085,8380,39,0.004191941,2,2.09E-06,41,TRUE
7,TRIM4,ENST00000349062,734,1,2.85E-05,0,0,1,TRUE
6,TRIM40,ENST00000396581,18802,150,0.009510253,2,2.09E-06,152,TRUE
2,TRIM43,ENST00000272395,50,1,1.22E-05,0,0,1,TRUE
1,TRIM45,ENST00000256649,4320,12,0.001563689,3,3.14E-06,15,TRUE
17,TRIM47,ENST00000254816,692,1,2.34E-05,0,0,1,TRUE
11,TRIM48,ENST00000417545,304,34,0.000173366,0,0,34,TRUE
11,TRIM5,ENST00000380034,506,1,0.000183005,0,0,1,FALSE
7,TRIM50,ENST00000333149,6777,23,0.00312861,2,2.09E-06,25,TRUE
11,TRIM51,ENST00000449290,5468,99,0.00265515,3,3.14E-06,102,TRUE
2,TRIM54,ENST00000380075,1096,2,0.000205881,0,0,2,FALSE
8,TRIM55,ENST00000315962,1341,3,0.000252142,0,0,3,TRUE
1,TRIM58,ENST00000366481,2974,1,0.001168693,0,0,1,FALSE
3,TRIM59,ENST00000309784,6009,8,0.002562797,4,4.19E-06,12,TRUE
11,TRIM6,ENST00000380097,5335,4,0.000554101,0,0,4,TRUE
11,TRIM6-TRIM34,ENST00000354852,5894,5,0.000570876,2,2.09E-06,7,TRUE
1,TRIM62,ENST00000291416,620,1,3.05E-06,0,0,1,TRUE
1,TRIM63,ENST00000374272,1848,2,0.000559691,0,0,2,TRUE
11,TRIM64C,ENST00000617704,878,8,0.00031471,0,0,8,TRUE
17,TRIM65,ENST00000269383,1988,1,1.53E-06,0,0,1,FALSE
11,TRIM66,ENST00000646038,1262,3,0.000116921,0,0,3,FALSE
11,TRIM68,ENST00000300747,1502,3,0.000413305,4,4.19E-06,7,FALSE
15,TRIM69,ENST00000329464,1131,12,0.000336024,0,0,12,TRUE
11,TRIM77,ENST00000398290,198,1,8.64E-06,0,0,1,TRUE
4,TRIML1,ENST00000332517,330,3,7.78E-05,0,0,3,TRUE
22,TRIOBP,ENST00000644935,2865,0,NA,2,2.09E-06,2,TRUE
14,TRIP11,ENST00000267622,2044,1,0.000254689,0,0,1,FALSE
15,TRIP4,ENST00000261884,531,1,1.07E-05,0,0,1,FALSE
7,TRIP6,ENST00000200457,591,1,2.29E-05,0,0,1,FALSE
8,TRIQK,ENST00000521988,68,1,2.03E-05,0,0,1,FALSE
1,TRIT1,ENST00000316891,3359,1,0.000122004,0,0,1,FALSE
9,TRMO,ENST00000375119,1520,7,0.000521566,0,0,7,FALSE
9,TRMT10B,ENST00000297994,8532,61,0.004082185,5,5.24E-06,66,TRUE
6,TRMT11,ENST00000334379,907,1,7.32E-05,0,0,1,FALSE
1,TRMT13,ENST00000370141,649,1,2.03E-06,0,0,1,FALSE
22,TRMT2A,ENST00000252136,611,0,NA,2,2.09E-06,2,TRUE
4,TRMT44,ENST00000389737,3136,5,0.000728495,0,0,5,TRUE
2,TRMT61B,ENST00000306108,1185,3,0.000174364,0,0,3,TRUE
12,TROAP,ENST00000257909,1018,1,1.53E-06,0,0,1,TRUE
8,TRPA1,ENST00000262209,2855,6,0.000123541,4,4.19E-06,10,TRUE
5,TRPC7,ENST00000513104,290,1,1.02E-06,0,0,1,FALSE
15,TRPM1,ENST00000256552,1472,1,7.12E-05,0,0,1,TRUE
21,TRPM2,ENST00000397928,8608,17,0.002747133,12,1.26E-05,29,TRUE
19,TRPM4,ENST00000252826,7628,8,0.002986045,16,1.68E-05,24,TRUE
2,TRPM8,ENST00000324695,1063,2,2.95E-05,0,0,2,FALSE
11,TRPT1,ENST00000317459,499,1,2.54E-06,0,0,1,FALSE
12,TRPV4,ENST00000261740,1949,4,0.000557222,0,0,4,TRUE
13,TSC22D1,ENST00000458659,68,1,1.07E-05,0,0,1,FALSE
2,TSGA10,ENST00000393483,407,1,2.90E-05,0,0,1,FALSE
11,TSGA10IP,ENST00000532620,7862,44,0.003343915,18,1.89E-05,62,TRUE
7,TSGA13,ENST00000356588,1591,5,0.000627306,0,0,5,TRUE
1,TSHB,ENST00000256592,816,1,0.000349237,0,0,1,FALSE
19,TSKS,ENST00000246801,136,1,1.02E-06,0,0,1,FALSE
16,TSNAXIP1,ENST00000561639,9777,13,0.004390227,17,1.78E-05,30,TRUE
17,TSPAN10,ENST00000574882,295,1,5.44E-05,0,0,1,TRUE
12,TSPAN11,ENST00000546076,476,1,0.000162673,0,0,1,FALSE
5,TSPAN17,ENST00000508164,331,2,7.57E-05,0,0,2,TRUE
12,TSPAN19,ENST00000532498,7992,187,0.00397118,25,2.62E-05,212,TRUE
1,TSPAN2,ENST00000369516,180,1,1.02E-05,0,0,1,FALSE
21,TSPEAR,ENST00000323084,3210,2,0.000605445,0,0,2,TRUE
6,TSPO2,ENST00000373161,185,1,2.85E-05,0,0,1,TRUE
6,TSPYL4,ENST00000420283,368,1,8.64E-06,0,0,1,FALSE
5,TSSK1B,ENST00000390666,275,2,4.12E-05,0,0,2,TRUE
22,TSSK2,ENST00000399635,180,1,8.13E-06,0,0,1,TRUE
14,TSSK4,ENST00000339917,1174,1,1.73E-05,0,0,1,TRUE
9,TSTD2,ENST00000341170,2417,3,0.000651194,0,0,3,FALSE
11,TTC12,ENST00000529221,8288,111,0.003820244,0,0,111,TRUE
1,TTC13,ENST00000366661,317,1,1.92E-05,0,0,1,FALSE
3,TTC14,ENST00000296015,1356,1,1.02E-05,0,0,1,FALSE
9,TTC16,ENST00000373289,3057,9,0.00078642,2,2.09E-06,11,TRUE
17,TTC19,ENST00000261647,829,2,7.73E-05,0,0,2,TRUE
3,TTC21A,ENST00000440121,2135,3,0.000536025,0,0,3,FALSE
1,TTC22,ENST00000371276,1723,5,0.000649681,2,2.09E-06,7,TRUE
15,TTC23,ENST00000394132,1745,1,0.000140366,0,0,1,TRUE
5,TTC23L,ENST00000505624,1821,1,3.41E-05,0,0,1,TRUE
4,TTC29,ENST00000325106,2067,1,0.000350737,0,0,1,FALSE
21,TTC3,ENST00000399017,2016,3,3.00E-05,0,0,3,TRUE
2,TTC31,ENST00000233623,567,1,2.03E-05,0,0,1,FALSE
5,TTC33,ENST00000337702,3150,16,0.001472684,0,0,16,TRUE
1,TTC34,ENST00000637179,1004,1,9.10E-05,0,0,1,TRUE
22,TTC38,ENST00000381031,2287,37,0.000808318,0,0,37,TRUE
1,TTC4,ENST00000371281,1416,4,0.000473302,0,0,4,TRUE
14,TTC6,ENST00000553443,7481,29,0.001646052,25,2.62E-05,54,TRUE
1,TTLL10,ENST00000379289,11868,49,0.005156682,13,1.36E-05,62,TRUE
15,TTLL13P,ENST00000438251,22225,115,0.009910617,32,3.35E-05,147,TRUE
3,TTLL3,ENST00000426895,72156,2,0.000118954,10,1.05E-05,12,TRUE
14,TTLL5,ENST00000298832,1375,1,1.73E-05,0,0,1,TRUE
17,TTLL6,ENST00000393382,59843,26,0.003403482,20,2.09E-05,46,TRUE
1,TTLL7,ENST00000260505,236,1,4.07E-06,0,0,1,FALSE
22,TTLL8,ENST00000266182,2819,24,0.000936378,0,0,24,TRUE
20,TTLL9,ENST00000535842,1401,3,0.000285695,0,0,3,FALSE
2,TTN,ENST00000589042,11832,12,0.00095186,33,3.46E-05,45,TRUE
12,TUBA1C,ENST00000301072,95,1,2.03E-06,0,0,1,FALSE
13,TUBA3C,ENST00000400113,1027,2,6.41E-05,3,3.14E-06,5,TRUE
20,TUBB1,ENST00000217133,809,2,0.000192664,0,0,2,TRUE
10,TUBB8,ENST00000568584,371,1,0.00010777,0,0,1,FALSE
17,TUBG2,ENST00000251412,513,1,1.32E-05,0,0,1,FALSE
1,TUFT1,ENST00000368849,1119,1,0.000429047,0,0,1,FALSE
19,TULP2,ENST00000221399,3876,33,0.001732554,0,0,33,TRUE
16,TVP23A,ENST00000299866,424,2,2.03E-05,0,0,2,TRUE
12,TWF1,ENST00000395510,114,1,6.10E-06,0,0,1,FALSE
4,TXK,ENST00000264316,562,1,2.08E-05,0,0,1,FALSE
6,TXLNB,ENST00000358430,1045,1,3.81E-05,0,0,1,TRUE
16,TXNDC11,ENST00000283033,684,1,1.53E-06,0,0,1,FALSE
6,TXNDC5,ENST00000379757,493,3,2.39E-05,0,0,3,FALSE
1,TXNIP,ENST00000582401,329,1,4.52E-05,0,0,1,TRUE
22,TXNRD2,ENST00000400521,1545,6,0.000530723,0,0,6,FALSE
11,TYR,ENST00000263321,1390,1,3.56E-05,0,0,1,FALSE
9,TYRP1,ENST00000388918,6891,105,0.002865056,32,3.35E-05,137,TRUE
7,TYW1B,ENST00000620995,1564,6,0.000478866,0,0,6,FALSE
19,U2AF1L4,ENST00000378975,476,6,0.000126679,0,0,6,TRUE
15,UACA,ENST00000322954,1491,2,1.42E-05,0,0,2,TRUE
3,UBA7,ENST00000333486,4890,5,0.001993236,2,2.09E-06,7,TRUE
15,UBE2Q2,ENST00000267938,379,1,4.58E-06,0,0,1,TRUE
1,UBE2U,ENST00000371076,2358,15,0.000995377,0,0,15,TRUE
1,UBE4B,ENST00000343090,1719,1,0.00081641,0,0,1,FALSE
1,UBL4B,ENST00000334179,9,1,5.59E-06,0,0,1,FALSE
16,UBN1,ENST00000262376,54,1,3.05E-06,0,0,1,FALSE
1,UBXN10,ENST00000375099,6144,13,0.002957569,0,0,13,TRUE
1,UBXN11,ENST00000374221,2490,11,0.00079917,0,0,11,TRUE
19,UBXN6,ENST00000301281,331,1,1.53E-06,0,0,1,FALSE
8,UBXN8,ENST00000265616,9869,33,0.004880926,3,3.14E-06,36,TRUE
2,UCN,ENST00000296099,988,1,0.000433113,0,0,1,TRUE
11,UCP3,ENST00000314032,13182,479,0.006961841,74,7.75E-05,553,TRUE
11,UEVLD,ENST00000396197,4339,26,0.002024763,0,0,26,TRUE
13,UGGT2,ENST00000376747,6685,13,0.002388749,4,4.19E-06,17,TRUE
2,UGT1A10,ENST00000344644,2108,2,0.000597309,0,0,2,TRUE
2,UGT1A3,ENST00000482026,3085,11,0.000899288,0,0,11,TRUE
2,UGT1A4,ENST00000373409,925,4,5.59E-05,0,0,4,TRUE
2,UGT1A5,ENST00000373414,608,1,5.19E-05,0,0,1,TRUE
2,UGT1A7,ENST00000373426,1246,2,0.000304501,0,0,2,TRUE
4,UGT2A1,ENST00000503640,66467,3,0.000342628,2,2.09E-06,5,TRUE
4,UGT2A2,ENST00000604629,2398,4,0.00052055,2,2.09E-06,6,TRUE
4,UGT2A3,ENST00000251566,916,2,8.03E-05,0,0,2,TRUE
4,UGT2B10,ENST00000265403,3928,39,0.001715684,2,2.09E-06,41,TRUE
4,UGT2B11,ENST00000446444,3336,33,0.001533178,0,0,33,TRUE
4,UGT2B15,ENST00000338206,505,0,NA,2,2.09E-06,2,FALSE
4,UGT2B17,ENST00000317746,39,22,3.46E-05,0,0,22,TRUE
4,UGT2B28,ENST00000335568,3,3,3.05E-06,0,0,3,TRUE
4,UGT2B4,ENST00000305107,1087,1,0.000280608,0,0,1,TRUE
5,UGT3A1,ENST00000274278,1469,2,0.000406171,0,0,2,TRUE
6,ULBP1,ENST00000229708,2232,13,0.001012629,0,0,13,TRUE
6,ULBP3,ENST00000367339,70306,188,0.003767887,0,0,188,TRUE
3,ULK4,ENST00000301831,8359,27,0.003326637,6,6.28E-06,33,TRUE
16,UMOD,ENST00000570689,850,3,8.03E-05,0,0,3,TRUE
21,UMODL1,ENST00000408989,36176,94,0.00377704,59,6.18E-05,153,TRUE
17,UNC119,ENST00000335765,590,1,0.000186061,0,0,1,FALSE
9,UNC13B,ENST00000378495,1153,1,3.05E-06,0,0,1,FALSE
15,UNC13C,ENST00000260323,995,1,2.03E-06,0,0,1,FALSE
17,UNC13D,ENST00000207549,2056,1,2.08E-05,0,0,1,TRUE
15,UNC45A,ENST00000418476,3799,2,0.001371019,0,0,2,TRUE
6,UNC5CL,ENST00000244565,1185,2,0.000324837,0,0,2,TRUE
2,UNC80,ENST00000673920,893,1,1.53E-06,0,0,1,TRUE
6,UNC93A,ENST00000230256,231637,20,0.003871587,3,3.14E-06,23,TRUE
22,UPB1,ENST00000326010,5005,9,0.001787354,3,3.14E-06,12,TRUE
19,UPK1A,ENST00000617999,486,1,1.53E-05,0,0,1,TRUE
11,UPK2,ENST00000264031,4371,8,0.00125868,0,0,8,TRUE
22,UPK3A,ENST00000216211,9227,58,0.004171526,28,2.93E-05,86,TRUE
7,UPP1,ENST00000395564,526,1,7.37E-05,0,0,1,TRUE
2,UPP2,ENST00000005756,387,1,9.66E-06,2,2.09E-06,3,TRUE
22,UQCR10,ENST00000330029,353,1,0.000171825,0,0,1,FALSE
1,UQCRH,ENST00000311672,89,1,5.08E-06,0,0,1,FALSE
3,UROC1,ENST00000290868,921,5,0.000134713,0,0,5,TRUE
11,USH1C,ENST00000005226,3242,4,0.000547999,2,2.09E-06,6,TRUE
1,USH2A,ENST00000307340,5864,7,0.00119157,6,6.28E-06,13,TRUE
19,USHBP1,ENST00000252597,1677,1,3.97E-05,0,0,1,TRUE
16,USP10,ENST00000219473,419,2,0.000191648,0,0,2,FALSE
3,USP13,ENST00000263966,835,2,0.000207919,0,0,2,FALSE
21,USP25,ENST00000285679,317,1,2.54E-06,0,0,1,FALSE
17,USP36,ENST00000542802,345,1,4.63E-05,0,0,1,FALSE
3,USP4,ENST00000265560,1257,1,8.13E-06,0,0,1,FALSE
2,USP40,ENST00000450966,8668,156,0.003470902,27,2.83E-05,183,TRUE
22,USP41,ENST00000454608,3011,21,0.001253586,0,0,21,TRUE
6,USP45,ENST00000500704,42119,56,0.007884701,59,6.18E-05,115,TRUE
15,USP50,ENST00000532404,8703,238,0.004316905,7,7.33E-06,245,TRUE
10,USP54,ENST00000339859,5529,14,0.002353158,2,2.09E-06,16,TRUE
17,USP6,ENST00000574788,13803,59,0.005768529,55,5.76E-05,114,TRUE
13,UTP14C,ENST00000521776,4416,12,0.002215381,0,0,12,TRUE
6,UTRN,ENST00000367545,2134,1,2.90E-05,0,0,1,TRUE
3,UTS2B,ENST00000340524,4232,26,0.002068621,23,2.41E-05,49,TRUE
2,VAMP5,ENST00000306384,645,3,0.000217702,0,0,3,TRUE
16,VAT1L,ENST00000302536,511,1,0.000130137,0,0,1,TRUE
1,VAV3,ENST00000370056,514,1,1.53E-06,0,0,1,FALSE
2,VAX2,ENST00000234392,156,1,2.03E-06,0,0,1,FALSE
9,VCP,ENST00000358901,108,2,5.64E-05,0,0,2,TRUE
14,VCPKMT,ENST00000395860,449,1,5.08E-06,0,0,1,TRUE
2,VIL1,ENST00000248444,1094,2,9.05E-05,0,0,2,FALSE
3,VILL,ENST00000283713,4056,8,0.000771681,4,4.19E-06,12,TRUE
6,VIP,ENST00000367244,144,1,3.05E-06,0,0,1,FALSE
6,VNN2,ENST00000326499,2744,3,0.000582568,0,0,3,FALSE
6,VNN3,ENST00000367927,348,2,7.78E-05,0,0,2,FALSE
