EFO ID,Ensembl gene ID,Gene symbol,Disease name
EFO_0003777,ENSG00000197561,ELANE,heart disease
EFO_0003777,ENSG00000198049,AVPR1B,heart disease
EFO_0003777,ENSG00000205268,PDE7A,heart disease
EFO_0003777,ENSG00000268089,GABRQ,heart disease
EFO_0003777,ENSG00000274286,ADRA2B,heart disease
EFO_0003778,ENSG00000012779,ALOX5,psoriatic arthritis
EFO_0003778,ENSG00000065989,PDE4A,psoriatic arthritis
EFO_0003778,ENSG00000073756,PTGS2,psoriatic arthritis
EFO_0003778,ENSG00000095303,PTGS1,psoriatic arthritis
EFO_0003778,ENSG00000096968,JAK2,psoriatic arthritis
EFO_0003778,ENSG00000102967,DHODH,psoriatic arthritis
EFO_0003778,ENSG00000105397,TYK2,psoriatic arthritis
EFO_0003778,ENSG00000105639,JAK3,psoriatic arthritis
EFO_0003778,ENSG00000105650,PDE4C,psoriatic arthritis
EFO_0003778,ENSG00000110944,IL23A,psoriatic arthritis
EFO_0003778,ENSG00000112115,IL17A,psoriatic arthritis
EFO_0003778,ENSG00000112116,IL17F,psoriatic arthritis
EFO_0003778,ENSG00000113302,IL12B,psoriatic arthritis
EFO_0003778,ENSG00000113448,PDE4D,psoriatic arthritis
EFO_0003778,ENSG00000113580,NR3C1,psoriatic arthritis
EFO_0003778,ENSG00000114013,CD86,psoriatic arthritis
EFO_0003778,ENSG00000121594,CD80,psoriatic arthritis
EFO_0003778,ENSG00000162434,JAK1,psoriatic arthritis
EFO_0003778,ENSG00000177663,IL17RA,psoriatic arthritis
EFO_0003778,ENSG00000184588,PDE4B,psoriatic arthritis
EFO_0003778,ENSG00000204520,MICA,psoriatic arthritis
EFO_0003778,ENSG00000226979,LTA,psoriatic arthritis
EFO_0003778,ENSG00000228716,DHFR,psoriatic arthritis
EFO_0003778,ENSG00000232810,TNF,psoriatic arthritis
EFO_0003779,ENSG00000042832,TG,Hashimoto's thyroiditis
EFO_0003780,ENSG00000065989,PDE4A,Behcet's syndrome
EFO_0003780,ENSG00000105650,PDE4C,Behcet's syndrome
EFO_0003780,ENSG00000112115,IL17A,Behcet's syndrome
EFO_0003780,ENSG00000113448,PDE4D,Behcet's syndrome
EFO_0003780,ENSG00000125538,IL1B,Behcet's syndrome
EFO_0003780,ENSG00000142166,IFNAR1,Behcet's syndrome
EFO_0003780,ENSG00000159110,IFNAR2,Behcet's syndrome
EFO_0003780,ENSG00000184588,PDE4B,Behcet's syndrome
EFO_0003780,ENSG00000196262,PPIA,Behcet's syndrome
EFO_0003780,ENSG00000232810,TNF,Behcet's syndrome
EFO_0003781,ENSG00000082701,GSK3B,carotid artery disease
EFO_0003781,ENSG00000105723,GSK3A,carotid artery disease
EFO_0003781,ENSG00000133731,IMPA1,carotid artery disease
EFO_0003782,ENSG00000118432,CNR1,motor neuron disease
EFO_0003784,ENSG00000077498,TYR,
EFO_0003784,ENSG00000104044,OCA2,
EFO_0003784,ENSG00000164175,SLC45A2,
EFO_0003784,ENSG00000173068,BNC2,
EFO_0003802,ENSG00000014138,POLA2,refractory anemia
EFO_0003802,ENSG00000062822,POLD1,refractory anemia
EFO_0003802,ENSG00000077097,TOP2B,refractory anemia
EFO_0003802,ENSG00000077514,POLD3,refractory anemia
EFO_0003802,ENSG00000100385,IL2RB,refractory anemia
EFO_0003802,ENSG00000100479,POLE2,refractory anemia
EFO_0003802,ENSG00000101868,POLA1,refractory anemia
EFO_0003802,ENSG00000106348,IMPDH1,refractory anemia
EFO_0003802,ENSG00000106628,POLD2,refractory anemia
EFO_0003802,ENSG00000113580,NR3C1,refractory anemia
EFO_0003802,ENSG00000119535,CSF3R,refractory anemia
EFO_0003802,ENSG00000131747,TOP2A,refractory anemia
EFO_0003802,ENSG00000134460,IL2RA,refractory anemia
EFO_0003802,ENSG00000146143,PRIM2,refractory anemia
EFO_0003802,ENSG00000148229,POLE3,refractory anemia
EFO_0003802,ENSG00000167325,RRM1,refractory anemia
EFO_0003802,ENSG00000175482,POLD4,refractory anemia
EFO_0003802,ENSG00000177084,POLE,refractory anemia
EFO_0003802,ENSG00000178035,IMPDH2,refractory anemia
EFO_0003802,ENSG00000198056,PRIM1,refractory anemia
EFO_0003802,ENSG00000228716,DHFR,refractory anemia
EFO_0003811,ENSG00000014138,POLA2,refractory anemia with excess blasts
EFO_0003811,ENSG00000062822,POLD1,refractory anemia with excess blasts
EFO_0003811,ENSG00000077097,TOP2B,refractory anemia with excess blasts
EFO_0003811,ENSG00000077514,POLD3,refractory anemia with excess blasts
EFO_0003811,ENSG00000100385,IL2RB,refractory anemia with excess blasts
EFO_0003811,ENSG00000100479,POLE2,refractory anemia with excess blasts
EFO_0003811,ENSG00000101868,POLA1,refractory anemia with excess blasts
EFO_0003811,ENSG00000106348,IMPDH1,refractory anemia with excess blasts
EFO_0003811,ENSG00000106628,POLD2,refractory anemia with excess blasts
EFO_0003811,ENSG00000113580,NR3C1,refractory anemia with excess blasts
EFO_0003811,ENSG00000119535,CSF3R,refractory anemia with excess blasts
EFO_0003811,ENSG00000119772,DNMT3A,refractory anemia with excess blasts
EFO_0003811,ENSG00000130816,DNMT1,refractory anemia with excess blasts
EFO_0003811,ENSG00000131747,TOP2A,refractory anemia with excess blasts
EFO_0003811,ENSG00000134460,IL2RA,refractory anemia with excess blasts
EFO_0003811,ENSG00000146143,PRIM2,refractory anemia with excess blasts
EFO_0003811,ENSG00000148229,POLE3,refractory anemia with excess blasts
EFO_0003811,ENSG00000167325,RRM1,refractory anemia with excess blasts
EFO_0003811,ENSG00000175482,POLD4,refractory anemia with excess blasts
EFO_0003811,ENSG00000177084,POLE,refractory anemia with excess blasts
EFO_0003811,ENSG00000178035,IMPDH2,refractory anemia with excess blasts
EFO_0003811,ENSG00000198056,PRIM1,refractory anemia with excess blasts
EFO_0003811,ENSG00000228716,DHFR,refractory anemia with excess blasts
EFO_0003812,ENSG00000014138,POLA2,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000062822,POLD1,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000077097,TOP2B,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000077514,POLD3,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000100385,IL2RB,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000100479,POLE2,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000101868,POLA1,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000106348,IMPDH1,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000106628,POLD2,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000113580,NR3C1,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000119535,CSF3R,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000131747,TOP2A,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000134460,IL2RA,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000146143,PRIM2,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000148229,POLE3,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000167325,RRM1,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000175482,POLD4,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000177084,POLE,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000178035,IMPDH2,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000198056,PRIM1,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000198804,MT-CO1,refractory anemia with ringed sideroblasts
EFO_0003812,ENSG00000228716,DHFR,refractory anemia with ringed sideroblasts
EFO_0003817,ENSG00000101162,TUBB1,laryngeal neoplasm
EFO_0003817,ENSG00000104833,TUBB4A,laryngeal neoplasm
EFO_0003817,ENSG00000137267,TUBB2A,laryngeal neoplasm
EFO_0003817,ENSG00000137285,TUBB2B,laryngeal neoplasm
EFO_0003817,ENSG00000171848,RRM2,laryngeal neoplasm
EFO_0003817,ENSG00000176014,TUBB6,laryngeal neoplasm
EFO_0003817,ENSG00000176890,TYMS,laryngeal neoplasm
EFO_0003817,ENSG00000188229,TUBB4B,laryngeal neoplasm
EFO_0003817,ENSG00000196230,TUBB,laryngeal neoplasm
EFO_0003817,ENSG00000258947,TUBB3,laryngeal neoplasm
EFO_0003817,ENSG00000261456,TUBB8,laryngeal neoplasm
EFO_0003818,ENSG00000011677,GABRA3,lung disease
EFO_0003818,ENSG00000022355,GABRA1,lung disease
EFO_0003818,ENSG00000061918,GUCY1B1,lung disease
EFO_0003818,ENSG00000074803,SLC12A1,lung disease
EFO_0003818,ENSG00000100099,HPS4,lung disease
EFO_0003818,ENSG00000101162,TUBB1,lung disease
EFO_0003818,ENSG00000104833,TUBB4A,lung disease
EFO_0003818,ENSG00000105464,GRIN2D,lung disease
EFO_0003818,ENSG00000107521,HPS1,lung disease
EFO_0003818,ENSG00000112038,OPRM1,lung disease
EFO_0003818,ENSG00000113327,GABRG2,lung disease
EFO_0003818,ENSG00000113580,NR3C1,lung disease
EFO_0003818,ENSG00000116032,GRIN3B,lung disease
EFO_0003818,ENSG00000123201,GUCY1B2,lung disease
EFO_0003818,ENSG00000132842,AP3B1,lung disease
EFO_0003818,ENSG00000133019,CHRM3,lung disease
EFO_0003818,ENSG00000137267,TUBB2A,lung disease
EFO_0003818,ENSG00000137285,TUBB2B,lung disease
EFO_0003818,ENSG00000138735,PDE5A,lung disease
EFO_0003818,ENSG00000150594,ADRA2A,lung disease
EFO_0003818,ENSG00000151834,GABRA2,lung disease
EFO_0003818,ENSG00000153956,CACNA2D1,lung disease
EFO_0003818,ENSG00000156738,MS4A1,lung disease
EFO_0003818,ENSG00000161509,GRIN2C,lung disease
EFO_0003818,ENSG00000163285,GABRG1,lung disease
EFO_0003818,ENSG00000169252,ADRB2,lung disease
EFO_0003818,ENSG00000169427,KCNK9,lung disease
EFO_0003818,ENSG00000171303,KCNK3,lung disease
EFO_0003818,ENSG00000176014,TUBB6,lung disease
EFO_0003818,ENSG00000176884,GRIN1,lung disease
EFO_0003818,ENSG00000182256,GABRG3,lung disease
EFO_0003818,ENSG00000183454,GRIN2A,lung disease
EFO_0003818,ENSG00000184160,ADRA2C,lung disease
EFO_0003818,ENSG00000186297,GABRA5,lung disease
EFO_0003818,ENSG00000188229,TUBB4B,lung disease
EFO_0003818,ENSG00000196230,TUBB,lung disease
EFO_0003818,ENSG00000196664,TLR7,lung disease
EFO_0003818,ENSG00000197561,ELANE,lung disease
EFO_0003818,ENSG00000198785,GRIN3A,lung disease
EFO_0003818,ENSG00000239732,TLR9,lung disease
EFO_0003818,ENSG00000258947,TUBB3,lung disease
EFO_0003818,ENSG00000261456,TUBB8,lung disease
EFO_0003818,ENSG00000273079,GRIN2B,lung disease
EFO_0003818,ENSG00000274286,ADRA2B,lung disease
EFO_0003820,ENSG00000160752,FDPS,bone neoplasm
EFO_0003822,ENSG00000150594,ADRA2A,hyperemia
EFO_0003822,ENSG00000184160,ADRA2C,hyperemia
EFO_0003822,ENSG00000274286,ADRA2B,hyperemia
EFO_0003827,ENSG00000074803,SLC12A1,pulmonary embolism
EFO_0003827,ENSG00000104368,PLAT,pulmonary embolism
EFO_0003827,ENSG00000117601,SERPINC1,pulmonary embolism
EFO_0003827,ENSG00000126218,F10,pulmonary embolism
EFO_0003827,ENSG00000136160,EDNRB,pulmonary embolism
EFO_0003827,ENSG00000151617,EDNRA,pulmonary embolism
EFO_0003827,ENSG00000167397,VKORC1,pulmonary embolism
EFO_0003827,ENSG00000180210,F2,pulmonary embolism
EFO_0003830,ENSG00000065989,PDE4A,prostatitis
EFO_0003830,ENSG00000073417,PDE8A,prostatitis
EFO_0003830,ENSG00000105650,PDE4C,prostatitis
EFO_0003830,ENSG00000113231,PDE8B,prostatitis
EFO_0003830,ENSG00000113448,PDE4D,prostatitis
EFO_0003830,ENSG00000120907,ADRA1A,prostatitis
EFO_0003830,ENSG00000132639,SNAP25,prostatitis
EFO_0003830,ENSG00000153956,CACNA2D1,prostatitis
EFO_0003830,ENSG00000170214,ADRA1B,prostatitis
EFO_0003830,ENSG00000171408,PDE7B,prostatitis
EFO_0003830,ENSG00000171873,ADRA1D,prostatitis
EFO_0003830,ENSG00000184588,PDE4B,prostatitis
EFO_0003830,ENSG00000205268,PDE7A,prostatitis
EFO_0003832,ENSG00000005471,ABCB4,gallbladder disease
EFO_0003833,ENSG00000004779,NDUFAB1,brain neoplasm
EFO_0003833,ENSG00000023228,NDUFS1,brain neoplasm
EFO_0003833,ENSG00000048392,RRM2B,brain neoplasm
EFO_0003833,ENSG00000065518,NDUFB4,brain neoplasm
EFO_0003833,ENSG00000077092,RARB,brain neoplasm
EFO_0003833,ENSG00000077097,TOP2B,brain neoplasm
EFO_0003833,ENSG00000090266,NDUFB2,brain neoplasm
EFO_0003833,ENSG00000099795,NDUFB7,brain neoplasm
EFO_0003833,ENSG00000101162,TUBB1,brain neoplasm
EFO_0003833,ENSG00000103546,SLC6A2,brain neoplasm
EFO_0003833,ENSG00000104833,TUBB4A,brain neoplasm
EFO_0003833,ENSG00000106348,IMPDH1,brain neoplasm
EFO_0003833,ENSG00000109390,NDUFC1,brain neoplasm
EFO_0003833,ENSG00000110717,NDUFS8,brain neoplasm
EFO_0003833,ENSG00000113580,NR3C1,brain neoplasm
EFO_0003833,ENSG00000115159,GPD2,brain neoplasm
EFO_0003833,ENSG00000115286,NDUFS7,brain neoplasm
EFO_0003833,ENSG00000119013,NDUFB3,brain neoplasm
EFO_0003833,ENSG00000119421,NDUFA8,brain neoplasm
EFO_0003833,ENSG00000119535,CSF3R,brain neoplasm
EFO_0003833,ENSG00000122194,PLG,brain neoplasm
EFO_0003833,ENSG00000123545,NDUFAF4,brain neoplasm
EFO_0003833,ENSG00000125356,NDUFA1,brain neoplasm
EFO_0003833,ENSG00000128609,NDUFA5,brain neoplasm
EFO_0003833,ENSG00000130414,NDUFA10,brain neoplasm
EFO_0003833,ENSG00000131495,NDUFA2,brain neoplasm
EFO_0003833,ENSG00000131747,TOP2A,brain neoplasm
EFO_0003833,ENSG00000131759,RARA,brain neoplasm
EFO_0003833,ENSG00000136521,NDUFB5,brain neoplasm
EFO_0003833,ENSG00000137267,TUBB2A,brain neoplasm
EFO_0003833,ENSG00000137285,TUBB2B,brain neoplasm
EFO_0003833,ENSG00000137806,NDUFAF1,brain neoplasm
EFO_0003833,ENSG00000139180,NDUFA9,brain neoplasm
EFO_0003833,ENSG00000140990,NDUFB10,brain neoplasm
EFO_0003833,ENSG00000142319,SLC6A3,brain neoplasm
EFO_0003833,ENSG00000145494,NDUFS6,brain neoplasm
EFO_0003833,ENSG00000147123,NDUFB11,brain neoplasm
EFO_0003833,ENSG00000147684,NDUFB9,brain neoplasm
EFO_0003833,ENSG00000151366,NDUFC2,brain neoplasm
EFO_0003833,ENSG00000158864,NDUFS2,brain neoplasm
EFO_0003833,ENSG00000160194,NDUFV3,brain neoplasm
EFO_0003833,ENSG00000164182,NDUFAF2,brain neoplasm
EFO_0003833,ENSG00000164258,NDUFS4,brain neoplasm
EFO_0003833,ENSG00000165264,NDUFB6,brain neoplasm
EFO_0003833,ENSG00000166136,NDUFB8,brain neoplasm
EFO_0003833,ENSG00000167325,RRM1,brain neoplasm
EFO_0003833,ENSG00000167792,NDUFV1,brain neoplasm
EFO_0003833,ENSG00000168653,NDUFS5,brain neoplasm
EFO_0003833,ENSG00000170906,NDUFA3,brain neoplasm
EFO_0003833,ENSG00000171848,RRM2,brain neoplasm
EFO_0003833,ENSG00000172819,RARG,brain neoplasm
EFO_0003833,ENSG00000174886,NDUFA11,brain neoplasm
EFO_0003833,ENSG00000176014,TUBB6,brain neoplasm
EFO_0003833,ENSG00000178035,IMPDH2,brain neoplasm
EFO_0003833,ENSG00000178057,NDUFAF3,brain neoplasm
EFO_0003833,ENSG00000178127,NDUFV2,brain neoplasm
EFO_0003833,ENSG00000183648,NDUFB1,brain neoplasm
EFO_0003833,ENSG00000184752,NDUFA12,brain neoplasm
EFO_0003833,ENSG00000184983,NDUFA6,brain neoplasm
EFO_0003833,ENSG00000185633,NDUFA4L2,brain neoplasm
EFO_0003833,ENSG00000186010,NDUFA13,brain neoplasm
EFO_0003833,ENSG00000188229,TUBB4B,brain neoplasm
EFO_0003833,ENSG00000188389,PDCD1,brain neoplasm
EFO_0003833,ENSG00000189043,NDUFA4,brain neoplasm
EFO_0003833,ENSG00000196230,TUBB,brain neoplasm
EFO_0003833,ENSG00000198431,TXNRD1,brain neoplasm
EFO_0003833,ENSG00000198695,MT-ND6,brain neoplasm
EFO_0003833,ENSG00000198763,MT-ND2,brain neoplasm
EFO_0003833,ENSG00000198786,MT-ND5,brain neoplasm
EFO_0003833,ENSG00000198840,MT-ND3,brain neoplasm
EFO_0003833,ENSG00000198886,MT-ND4,brain neoplasm
EFO_0003833,ENSG00000198888,MT-ND1,brain neoplasm
EFO_0003833,ENSG00000212907,MT-ND4L,brain neoplasm
EFO_0003833,ENSG00000213619,NDUFS3,brain neoplasm
EFO_0003833,ENSG00000258947,TUBB3,brain neoplasm
EFO_0003833,ENSG00000261456,TUBB8,brain neoplasm
EFO_0003833,ENSG00000267855,NDUFA7,brain neoplasm
EFO_0003834,ENSG00000142166,IFNAR1,cutaneous lupus erythematosus
EFO_0003834,ENSG00000196664,TLR7,cutaneous lupus erythematosus
EFO_0003834,ENSG00000198178,CLEC4C,cutaneous lupus erythematosus
EFO_0003834,ENSG00000239732,TLR9,cutaneous lupus erythematosus
EFO_0003839,ENSG00000112619,PRPH2,retinopathy
EFO_0003839,ENSG00000112715,VEGFA,retinopathy
EFO_0003839,ENSG00000162992,NEUROD1,retinopathy
EFO_0003839,ENSG00000198899,MT-ATP6,retinopathy
EFO_0003839,ENSG00000213689,TREX1,retinopathy
EFO_0003840,ENSG00000010671,BTK,chronic progressive multiple sclerosis
EFO_0003840,ENSG00000068078,FGFR3,chronic progressive multiple sclerosis
EFO_0003840,ENSG00000079999,KEAP1,chronic progressive multiple sclerosis
EFO_0003840,ENSG00000113580,NR3C1,chronic progressive multiple sclerosis
EFO_0003840,ENSG00000113721,PDGFRB,chronic progressive multiple sclerosis
EFO_0003840,ENSG00000134853,PDGFRA,chronic progressive multiple sclerosis
EFO_0003840,ENSG00000156738,MS4A1,chronic progressive multiple sclerosis
EFO_0003840,ENSG00000157404,KIT,chronic progressive multiple sclerosis
EFO_0003840,ENSG00000170989,S1PR1,chronic progressive multiple sclerosis
EFO_0003840,ENSG00000196639,HRH1,chronic progressive multiple sclerosis
EFO_0003841,ENSG00000037280,FLT4,thyroid neoplasm
EFO_0003841,ENSG00000044524,EPHA3,thyroid neoplasm
EFO_0003841,ENSG00000065361,ERBB3,thyroid neoplasm
EFO_0003841,ENSG00000070886,EPHA8,thyroid neoplasm
EFO_0003841,ENSG00000080224,EPHA6,thyroid neoplasm
EFO_0003841,ENSG00000101213,PTK6,thyroid neoplasm
EFO_0003841,ENSG00000102755,FLT1,thyroid neoplasm
EFO_0003841,ENSG00000106123,EPHB6,thyroid neoplasm
EFO_0003841,ENSG00000108091,CCDC6,thyroid neoplasm
EFO_0003841,ENSG00000113721,PDGFRB,thyroid neoplasm
EFO_0003841,ENSG00000116106,EPHA4,thyroid neoplasm
EFO_0003841,ENSG00000120156,TEK,thyroid neoplasm
EFO_0003841,ENSG00000122025,FLT3,thyroid neoplasm
EFO_0003841,ENSG00000128052,KDR,thyroid neoplasm
EFO_0003841,ENSG00000132155,RAF1,thyroid neoplasm
EFO_0003841,ENSG00000133216,EPHB2,thyroid neoplasm
EFO_0003841,ENSG00000135333,EPHA7,thyroid neoplasm
EFO_0003841,ENSG00000141736,ERBB2,thyroid neoplasm
EFO_0003841,ENSG00000142627,EPHA2,thyroid neoplasm
EFO_0003841,ENSG00000145242,EPHA5,thyroid neoplasm
EFO_0003841,ENSG00000146648,EGFR,thyroid neoplasm
EFO_0003841,ENSG00000146904,EPHA1,thyroid neoplasm
EFO_0003841,ENSG00000154928,EPHB1,thyroid neoplasm
EFO_0003841,ENSG00000157404,KIT,thyroid neoplasm
EFO_0003841,ENSG00000157764,BRAF,thyroid neoplasm
EFO_0003841,ENSG00000165409,TSHR,thyroid neoplasm
EFO_0003841,ENSG00000165731,RET,thyroid neoplasm
EFO_0003841,ENSG00000170759,KIF5B,thyroid neoplasm
EFO_0003841,ENSG00000178568,ERBB4,thyroid neoplasm
EFO_0003841,ENSG00000182580,EPHB3,thyroid neoplasm
EFO_0003841,ENSG00000183317,EPHA10,thyroid neoplasm
EFO_0003841,ENSG00000196411,EPHB4,thyroid neoplasm
EFO_0003841,ENSG00000197122,SRC,thyroid neoplasm
EFO_0003843,ENSG00000007314,SCN4A,pain
EFO_0003843,ENSG00000011677,GABRA3,pain
EFO_0003843,ENSG00000022355,GABRA1,pain
EFO_0003843,ENSG00000043591,ADRB1,pain
EFO_0003843,ENSG00000050628,PTGER3,pain
EFO_0003843,ENSG00000061918,GUCY1B1,pain
EFO_0003843,ENSG00000069535,MAOB,pain
EFO_0003843,ENSG00000069696,DRD4,pain
EFO_0003843,ENSG00000073756,PTGS2,pain
EFO_0003843,ENSG00000082175,PGR,pain
EFO_0003843,ENSG00000082482,KCNK2,pain
EFO_0003843,ENSG00000082556,OPRK1,pain
EFO_0003843,ENSG00000087085,ACHE,pain
EFO_0003843,ENSG00000091831,ESR1,pain
EFO_0003843,ENSG00000094755,GABRP,pain
EFO_0003843,ENSG00000095303,PTGS1,pain
EFO_0003843,ENSG00000100433,KCNK10,pain
EFO_0003843,ENSG00000101162,TUBB1,pain
EFO_0003843,ENSG00000102287,GABRE,pain
EFO_0003843,ENSG00000102468,HTR2A,pain
EFO_0003843,ENSG00000103546,SLC6A2,pain
EFO_0003843,ENSG00000104267,CA2,pain
EFO_0003843,ENSG00000104321,TRPA1,pain
EFO_0003843,ENSG00000104833,TUBB4A,pain
EFO_0003843,ENSG00000105464,GRIN2D,pain
EFO_0003843,ENSG00000105675,ATP4A,pain
EFO_0003843,ENSG00000105737,GRIK5,pain
EFO_0003843,ENSG00000108576,SLC6A4,pain
EFO_0003843,ENSG00000109158,GABRA4,pain
EFO_0003843,ENSG00000109163,GNRHR,pain
EFO_0003843,ENSG00000110680,CALCA,pain
EFO_0003843,ENSG00000111424,VDR,pain
EFO_0003843,ENSG00000112038,OPRM1,pain
EFO_0003843,ENSG00000113327,GABRG2,pain
EFO_0003843,ENSG00000113580,NR3C1,pain
EFO_0003843,ENSG00000116032,GRIN3B,pain
EFO_0003843,ENSG00000116329,OPRD1,pain
EFO_0003843,ENSG00000117480,FAAH,pain
EFO_0003843,ENSG00000118432,CNR1,pain
EFO_0003843,ENSG00000120251,GRIA2,pain
EFO_0003843,ENSG00000120907,ADRA1A,pain
EFO_0003843,ENSG00000122194,PLG,pain
EFO_0003843,ENSG00000123201,GUCY1B2,pain
EFO_0003843,ENSG00000125384,PTGER2,pain
EFO_0003843,ENSG00000125510,OPRL1,pain
EFO_0003843,ENSG00000125675,GRIA3,pain
EFO_0003843,ENSG00000126895,AVPR2,pain
EFO_0003843,ENSG00000128271,ADORA2A,pain
EFO_0003843,ENSG00000131747,TOP2A,pain
EFO_0003843,ENSG00000132639,SNAP25,pain
EFO_0003843,ENSG00000133019,CHRM3,pain
EFO_0003843,ENSG00000133742,CA1,pain
EFO_0003843,ENSG00000134259,NGF,pain
EFO_0003843,ENSG00000136531,SCN2A,pain
EFO_0003843,ENSG00000136546,SCN7A,pain
EFO_0003843,ENSG00000136928,GABBR2,pain
EFO_0003843,ENSG00000137267,TUBB2A,pain
EFO_0003843,ENSG00000137285,TUBB2B,pain
EFO_0003843,ENSG00000144285,SCN1A,pain
EFO_0003843,ENSG00000144481,TRPM8,pain
EFO_0003843,ENSG00000145863,GABRA6,pain
EFO_0003843,ENSG00000145864,GABRB2,pain
EFO_0003843,ENSG00000145888,GLRA1,pain
EFO_0003843,ENSG00000147246,HTR2C,pain
EFO_0003843,ENSG00000147955,SIGMAR1,pain
EFO_0003843,ENSG00000148408,CACNA1B,pain
EFO_0003843,ENSG00000149295,DRD2,pain
EFO_0003843,ENSG00000149403,GRIK4,pain
EFO_0003843,ENSG00000150594,ADRA2A,pain
EFO_0003843,ENSG00000151577,DRD3,pain
EFO_0003843,ENSG00000151834,GABRA2,pain
EFO_0003843,ENSG00000152578,GRIA4,pain
EFO_0003843,ENSG00000153253,SCN3A,pain
EFO_0003843,ENSG00000153956,CACNA2D1,pain
EFO_0003843,ENSG00000155511,GRIA1,pain
EFO_0003843,ENSG00000160013,PTGIR,pain
EFO_0003843,ENSG00000160752,FDPS,pain
EFO_0003843,ENSG00000160951,PTGER1,pain
EFO_0003843,ENSG00000161509,GRIN2C,pain
EFO_0003843,ENSG00000163285,GABRG1,pain
EFO_0003843,ENSG00000163288,GABRB1,pain
EFO_0003843,ENSG00000163485,ADORA1,pain
EFO_0003843,ENSG00000163873,GRIK3,pain
EFO_0003843,ENSG00000164418,GRIK2,pain
EFO_0003843,ENSG00000166148,AVPR1A,pain
EFO_0003843,ENSG00000166206,GABRB3,pain
EFO_0003843,ENSG00000166736,HTR3A,pain
EFO_0003843,ENSG00000167434,CA4,pain
EFO_0003843,ENSG00000168356,SCN11A,pain
EFO_0003843,ENSG00000168539,CHRM1,pain
EFO_0003843,ENSG00000169252,ADRB2,pain
EFO_0003843,ENSG00000169427,KCNK9,pain
EFO_0003843,ENSG00000169432,SCN9A,pain
EFO_0003843,ENSG00000170214,ADRA1B,pain
