Gene symbol,Ensembl target ID,Disease name,Disease ID,Open Targets indirect association score,Maximum absolute rescaled effect size,Minimum MAF,Maximum VEP score,Highest clinical phase,Number of unique associated diseases,Number of unique therapeutic areas,Approved (1 = approved),GWAS genetic support (1 = present)
CA2,ENSG00000104267,alcohol abuse,MONDO_0002046,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CA2,ENSG00000104267,depressive disorder,MONDO_0002050,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CA2,ENSG00000104267,macular retinal edema,MONDO_0003005,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CA2,ENSG00000104267,retinoschisis,MONDO_0004579,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CA2,ENSG00000104267,bipolar disorder,MONDO_0004985,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CA2,ENSG00000104267,glaucoma,MONDO_0005041,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CA2,ENSG00000104267,schizophrenia,MONDO_0005090,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CA2,ENSG00000104267,type 1 diabetes mellitus,MONDO_0005147,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
CA2,ENSG00000104267,type 2 diabetes mellitus,MONDO_0005148,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CA2,ENSG00000104267,osteoarthritis,MONDO_0005178,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CA2,ENSG00000104267,Parkinson disease,MONDO_0005180,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CA2,ENSG00000104267,migraine disorder,MONDO_0005277,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CA2,ENSG00000104267,brain ischemia,MONDO_0005299,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CA2,ENSG00000104267,multiple sclerosis,MONDO_0005301,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CA2,ENSG00000104267,alcohol dependence,MONDO_0007079,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CA2,ENSG00000104267,paramyotonia congenita of Von Eulenburg,MONDO_0008195,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CA2,ENSG00000104267,hypokalemic periodic paralysis,MONDO_0008223,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CA2,ENSG00000104267,hyperkalemic periodic paralysis,MONDO_0008224,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CA2,ENSG00000104267,Prader-Willi syndrome,MONDO_0008300,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CA2,ENSG00000104267,PMM2-congenital disorder of glycosylation,MONDO_0008907,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CA2,ENSG00000104267,Lennox-Gastaut syndrome,MONDO_0016532,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CA2,ENSG00000104267,hyperlipidemia,MONDO_0021187,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CA2,ENSG00000104267,sudden sensorineural hearing loss,MONDO_0043373,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CA2,ENSG00000104267,Cardiodysrhythmic potassium-sensitive periodic paralysis,Orphanet_37553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TRPA1,ENSG00000104321,hypertension,EFO_0000537,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
TRPA1,ENSG00000104321,injury,EFO_0000546,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,nicotine dependence,EFO_0003768,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
TRPA1,ENSG00000104321,pain,EFO_0003843,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,sunburn,EFO_0003958,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,arterial stiffness measurement,EFO_0004517,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
TRPA1,ENSG00000104321,arthritis,EFO_0005856,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,common cold,EFO_0007214,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,burn,EFO_0009516,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,hemorrhoid,EFO_0009552,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,sprain,EFO_0009582,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,bronchitis,EFO_0009661,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,muscle cramp,EFO_0009846,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,diabetic neuropathy,EFO_1000783,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
TRPA1,ENSG00000104321,frozen shoulder,EFO_1000941,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,Herpes Labialis,EFO_1001347,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,Tendinopathy,EFO_1001434,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,Oral ulcer,HP_0000155,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,Pruritus,HP_0000989,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,Nasal congestion,HP_0001742,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,Dysphagia,HP_0002015,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
TRPA1,ENSG00000104321,Headache,HP_0002315,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,Arthralgia,HP_0002829,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,Myalgia,HP_0003326,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,Muscle spasm,HP_0003394,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,Back pain,HP_0003418,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,Cough,HP_0012735,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,pharyngitis,MONDO_0002258,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,bursitis,MONDO_0002471,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,tendinitis,MONDO_0004857,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,asthma,MONDO_0004979,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,osteoarthritis,MONDO_0005178,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,skin infection,MONDO_0021201,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
TRPA1,ENSG00000104321,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
IKBKB,ENSG00000104365,chronic obstructive pulmonary disease,EFO_0000341,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
IKBKB,ENSG00000104365,diabetic nephropathy,EFO_0000401,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0,0
IKBKB,ENSG00000104365,pulmonary arterial hypertension,EFO_0001361,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
IKBKB,ENSG00000104365,liver disease,EFO_0001421,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0,0
IKBKB,ENSG00000104365,chronic kidney disease,EFO_0003884,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
IKBKB,ENSG00000104365,"osteoarthritis, knee",EFO_0004616,0.5989319086074829,0.0591379163546774,0.0360369640071809,0.0,2.0,4.0,3.0,0,1
IKBKB,ENSG00000104365,Autosomal dominant polycystic kidney disease,EFO_1001496,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0,0
IKBKB,ENSG00000104365,pulmonary hypertension,MONDO_0005149,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0,0
IKBKB,ENSG00000104365,osteoarthritis,MONDO_0005178,0.623676061630249,0.0855660665815987,0.0360369640071809,0.0,1.0,4.0,3.0,0,1
IKBKB,ENSG00000104365,Alport syndrome,MONDO_0018965,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
IKBKB,ENSG00000104365,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
PLAT,ENSG00000104368,cardiovascular disease,EFO_0000319,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,congestive heart failure,EFO_0000373,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PLAT,ENSG00000104368,infection,EFO_0000544,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,myocardial infarction,EFO_0000612,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PLAT,ENSG00000104368,nervous system disease,EFO_0000618,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,severe acute respiratory syndrome,EFO_0000694,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,stroke,EFO_0000712,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PLAT,ENSG00000104368,subarachnoid hemorrhage,EFO_0000713,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,age-related macular degeneration,EFO_0001365,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,coronary artery disease,EFO_0001645,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,abscess,EFO_0003030,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,empyema,EFO_0003097,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,heart failure,EFO_0003144,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PLAT,ENSG00000104368,pulmonary embolism,EFO_0003827,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PLAT,ENSG00000104368,deep vein thrombosis,EFO_0003907,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,angina pectoris,EFO_0003913,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,eye disease,EFO_0003966,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PLAT,ENSG00000104368,sudden cardiac arrest,EFO_0004278,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,intracerebral hemorrhage,EFO_0005669,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,acute myocardial infarction,EFO_0008583,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PLAT,ENSG00000104368,ST Elevation Myocardial Infarction,EFO_0008585,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PLAT,ENSG00000104368,pleural effusion,EFO_0009637,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,bronchitis,EFO_0009661,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,pleural empyema,EFO_0009680,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,respiratory failure,EFO_0009686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,acute respiratory distress syndrome,EFO_1000637,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,retinal artery occlusion,EFO_1001154,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,retinal vein occlusion,EFO_1001157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
PLAT,ENSG00000104368,Myocardial Ischemia,EFO_1001375,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,abdominal abscess,EFO_1001753,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,Urinary retention,HP_0000016,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,Retinal hemorrhage,HP_0000573,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,Ischemic stroke,HP_0002140,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,Thrombophlebitis,HP_0004418,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
PLAT,ENSG00000104368,Recurrent thrombophlebitis,HP_0004419,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PLAT,ENSG00000104368,thrombotic disease,MONDO_0000831,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PLAT,ENSG00000104368,pericardial effusion,MONDO_0001370,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,cerebral infarction,MONDO_0002679,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,brain ischemia,MONDO_0005299,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PLAT,ENSG00000104368,craniosynostosis,MONDO_0015469,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,arterial occlusion,MONDO_0020673,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,inflammation,MP_0001845,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PLAT,ENSG00000104368,hemorrhage,MP_0001914,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
GSR,ENSG00000104687,relapsing-remitting multiple sclerosis,EFO_0003929,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
GSR,ENSG00000104687,neuromyelitis optica,EFO_0004256,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
GSR,ENSG00000104687,acute graft vs. host disease,EFO_0004599,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
GSR,ENSG00000104687,Myasthenia gravis,EFO_0004991,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
GSR,ENSG00000104687,Stiff-Person syndrome,EFO_0007498,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
GSR,ENSG00000104687,chronic inflammatory demyelinating polyneuropathy,EFO_0009538,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
GSR,ENSG00000104687,Abnormality of blood and blood-forming tissues,HP_0001871,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
KCNN4,ENSG00000104783,severe acute respiratory syndrome,EFO_0000694,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0
KCNN4,ENSG00000104783,atopic asthma,EFO_0010638,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0
KCNN4,ENSG00000104783,asthma,MONDO_0004979,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0
KCNN4,ENSG00000104783,sickle cell anemia,MONDO_0011382,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0,0
KCNN4,ENSG00000104783,dehydrated hereditary stomatocytosis,MONDO_0017910,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0
KCNN4,ENSG00000104783,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0
TUBB4A,ENSG00000104833,HIV-1 infection,EFO_0000180,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,atrial fibrillation,EFO_0000275,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,cardiovascular disease,EFO_0000319,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,diabetic nephropathy,EFO_0000401,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,diffuse scleroderma,EFO_0000404,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,hypertension,EFO_0000537,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,intracranial hemorrhage,EFO_0000551,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,ischemia,EFO_0000556,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,myocardial infarction,EFO_0000612,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,psoriasis,EFO_0000676,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,rheumatoid arthritis,EFO_0000685,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,severe acute respiratory syndrome,EFO_0000694,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,HIV infection,EFO_0000764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,AIDS,EFO_0000765,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,coronary artery disease,EFO_0001645,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,ischemia reperfusion injury,EFO_0002687,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,peripheral neuropathy,EFO_0003100,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,heart failure,EFO_0003144,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,heart disease,EFO_0003777,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Behcet's syndrome,EFO_0003780,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,lung disease,EFO_0003818,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,salivary gland neoplasm,EFO_0003826,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,pain,EFO_0003843,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,peripheral vascular disease,EFO_0003875,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,chronic kidney disease,EFO_0003884,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,atherosclerosis,EFO_0003914,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,aphthous ulcer,EFO_0003938,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,neuropathy,EFO_0004149,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,chronic hepatitis C virus infection,EFO_0004220,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Coronary Restenosis,EFO_0004224,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,vascular disease,EFO_0004264,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,peripheral arterial disease,EFO_0004265,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,cardiac arrhythmia,EFO_0004269,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,anemia (phenotype),EFO_0004272,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,gout,EFO_0004274,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
TUBB4A,ENSG00000104833,"osteoarthritis, knee",EFO_0004616,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,rhegmatogenous retinal detachment,EFO_0005240,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,acute coronary syndrome,EFO_0005672,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,vasculitis,EFO_0006803,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,stricture,EFO_0006818,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Chemotherapy-induced nausea and vomiting,EFO_0006911,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,myelosuppression,EFO_0007053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,autoimmune thrombocytopenic purpura,EFO_0007160,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,coronavirus infectious disease,EFO_0007224,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,pericarditis,EFO_0007427,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,viral pneumonia,EFO_0007541,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,ST Elevation Myocardial Infarction,EFO_0008585,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Non-ST Elevation Myocardial Infarction,EFO_0008586,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,metastasis,EFO_0009708,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,gastrointestinal disease,EFO_0010282,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,toxicity,EFO_0011061,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,proliferative vitreoretinopathy,EFO_1001129,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,renovascular hypertension,EFO_1001153,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Postpericardiotomy Syndrome,EFO_1001404,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,amyloidosis,EFO_1001875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Abnormality of blood and blood-forming tissues,HP_0001871,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Anorexia,HP_0002039,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Cachexia,HP_0004326,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Urethral stricture,HP_0012227,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Fatigue,HP_0012378,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Cognitive impairment,HP_0100543,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,neutropenia,MONDO_0001475,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,fungal infectious disease,MONDO_0002041,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
TUBB4A,ENSG00000104833,acute myocarditis,MONDO_0002815,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,amyotrophic lateral sclerosis,MONDO_0004976,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,asthma,MONDO_0004979,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,schizophrenia,MONDO_0005090,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,allergic disease,MONDO_0005271,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,graft versus host disease,MONDO_0013730,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,hemophagocytic syndrome,MONDO_0015540,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,Castleman disease,MONDO_0015564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,familial Mediterranean fever,MONDO_0018088,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
TUBB4A,ENSG00000104833,progressive supranuclear palsy,MONDO_0019037,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,post-transplant lymphoproliferative disease,MONDO_0019088,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,AL amyloidosis,MONDO_0019438,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,cervical intraepithelial neoplasia,MONDO_0022394,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB4A,ENSG00000104833,choroidal neovascularization,MONDO_0810000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
KCNA7,ENSG00000104848,atrial fibrillation,EFO_0000275,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
KCNA7,ENSG00000104848,injury,EFO_0000546,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
KCNA7,ENSG00000104848,stroke,EFO_0000712,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
KCNA7,ENSG00000104848,motor neuron disease,EFO_0003782,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
KCNA7,ENSG00000104848,atrial flutter,EFO_0003911,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
KCNA7,ENSG00000104848,obstructive sleep apnea,EFO_0003918,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
KCNA7,ENSG00000104848,relapsing-remitting multiple sclerosis,EFO_0003929,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
KCNA7,ENSG00000104848,carpal tunnel syndrome,EFO_0004143,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
KCNA7,ENSG00000104848,cardiac arrhythmia,EFO_0004269,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
KCNA7,ENSG00000104848,short-term memory,EFO_0004335,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
KCNA7,ENSG00000104848,Myasthenia gravis,EFO_0004991,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
